source_id,ocel timestamp,ocel activity,weight_y,price_y,numbers,orders,customers,number
15459.0,2020-01-17 14:33:31,pick item,0.188,1149.0,,['991404'],,['Anahita Farhang Ghahfarokhi']
15460.0,2020-01-17 14:40:11,pick item,1.37,2500.0,,['991401'],,['Claudia Graf']
15461.0,2020-01-17 14:45:26,pick item,0.38,29.99,,['991404'],,['Anahita Farhang Ghahfarokhi']
15462.0,2020-01-17 14:47:28,pick item,0.78,99.99,,['991370'],,['Christina Rensinghof']
15463.0,2020-01-17 15:00:56,pick item,0.188,1149.0,,['991410'],,['Mahsa Bafrani']
15464.0,2020-01-17 15:10:05,pay order,2.47,2780.99,,['991337'],,['Junxiong Gao']
15465.0,2020-01-17 15:11:25,pick item,0.28,89.99,,['991400'],,['Mahsa Bafrani']
15466.0,2020-01-17 15:14:18,pick item,1.48,199.99,,['991386'],,['Wil van der Aalst']
15467.0,2020-01-17 15:14:59,pick item,0.98,129.99,,['991411'],,['Kefang Ding']
15468.0,2020-01-17 15:14:59,create package,6.437,6233.96,['660911'],"['991383', '991390', '991346', '991402', '991309', '991398']",,['Lisa Mannel']
15469.0,2020-01-17 15:20:30,pick item,0.495,129.0,,['991319'],,['Christina Rensinghof']
15470.0,2020-01-17 15:21:11,pick item,1.25,2200.0,,['991407'],,['Junxiong Gao']
15471.0,2020-01-17 15:38:54,pick item,0.2,39.99,,['991402'],,['Lisa Mannel']
15472.0,2020-01-17 15:44:48,pay order,2.644,4030.99,,['991387'],,['Tobias Brockhoff']
15473.0,2020-01-17 15:55:33,pick item,0.2,39.99,,['991402'],,['Lisa Mannel']
15474.0,2020-01-17 15:56:41,place order,2.149,1964.98,,['991414'],,['Junxiong Gao']
15475.0,2020-01-17 15:59:59,pick item,0.483,495.0,,['991411'],,['Kefang Ding']
15476.0,2020-01-17 16:00:49,pick item,0.172,699.0,,['991413'],,['Christine Dobbert']
15477.0,2020-01-17 16:01:47,pick item,0.88,89.99,,['991388'],,['Tobias Brockhoff']
15478.0,2020-01-17 16:09:57,pick item,0.28,449.0,,['991410'],,['Mahsa Bafrani']
15479.0,2020-01-17 16:10:17,pick item,0.188,1149.0,,['991410'],,['Mahsa Bafrani']
15480.0,2020-01-17 16:12:08,package delivered,3.808,4507.96,['660894'],"['991331', '991356', '991372', '991347', '991222']",,['Mahsa Bafrani']
15481.0,2020-01-17 16:18:18,pick item,1.37,2500.0,,['991397'],,['Tobias Brockhoff']
15482.0,2020-01-17 16:29:08,pick item,0.78,99.99,,['991392'],,['Mohammadreza Fani Sani']
15483.0,2020-01-17 16:36:17,pick item,0.44,476.0,,['991404'],,['Anahita Farhang Ghahfarokhi']
15484.0,2020-01-17 16:36:17,create package,6.212999999999999,5731.96,['660912'],"['991387', '991389', '991388', '991317', '991397', '991376']",,['Tobias Brockhoff']
15485.0,2020-01-17 17:05:41,reorder item,0.483,495.0,,['991404'],,['Anahita Farhang Ghahfarokhi']
15486.0,2020-01-17 17:10:11,send package,6.305,6034.97,['660910'],"['991403', '991247', '991396', '991405', '991350']",,['Christine Dobbert']
15487.0,2020-01-17 17:18:57,pay order,2.93,2704.98,,['991356'],,['Mahsa Bafrani']
15488.0,2020-01-17 17:25:22,send package,6.157,3577.97,['660908'],"['991392', '991399']",,['Mohammadreza Fani Sani']
15489.0,2020-01-17 17:36:29,confirm order,2.212,1382.98,,['991413'],,['Christine Dobbert']
15490.0,2020-01-17 17:41:30,pick item,1.48,199.99,,['991410'],,['Mahsa Bafrani']
15491.0,2020-01-17 18:01:22,pick item,0.28,89.99,,['991409'],,['Seran Uysal']
15492.0,2020-01-17 18:13:10,place order,1.526,1722.98,,['991415'],,['Wil van der Aalst']
15493.0,2020-01-17 18:18:26,item out of stock,0.495,129.0,,['991400'],,['Mahsa Bafrani']
15494.0,2020-01-17 18:24:04,package delivered,3.352,1534.97,['660898'],"['991383', '991390', '991333']",,['Lisa Mannel']
15495.0,2020-01-17 18:24:11,pick item,0.28,449.0,,['991413'],,['Christine Dobbert']
15496.0,2020-01-17 18:26:05,reorder item,0.495,129.0,,['991400'],,['Mahsa Bafrani']
15497.0,2020-01-17 18:50:56,pick item,0.2,39.99,,['991409'],,['Seran Uysal']
15498.0,2020-01-17 19:33:27,package delivered,6.587999999999999,6579.94,['660905'],"['991393', '991307', '991368', '991394', '991374']",,['Anahita Farhang Ghahfarokhi']
15499.0,2020-01-17 19:36:50,pay order,2.215,759.99,,['991245'],,['Marco Pegoraro']
15500.0,2020-01-17 20:19:05,place order,0.483,500.0,,['991416'],,['Mahnaz Qafari']
15501.0,2020-01-17 21:17:02,pick item,1.28,149.99,,['991395'],,['Luis Santos']
15502.0,2020-01-17 21:52:23,confirm order,1.26,124.98,,['991406'],,['Gyunam Park']
15503.0,2020-01-17 23:17:44,place order,3.712,1153.97,,['991417'],,['Mahnaz Qafari']
15504.0,2020-01-18 21:53:00,place order,1.15,1932.0,,['991418'],,['Lisa Mannel']
15505.0,2020-01-19 09:42:06,payment reminder,5.591,3881.96,,['991293'],,['Lisa Mannel']
15506.0,2020-01-19 11:21:47,payment reminder,3.043,819.96,,['991289'],,['Mahsa Bafrani']
15507.0,2020-01-19 16:56:09,payment reminder,1.246,1028.99,,['991300'],,['Kefang Ding']
15508.0,2020-01-19 22:33:49,place order,3.313,5313.99,,['991419'],,['Claudia Graf']
15509.0,2020-01-20 00:00:00,create package,2.56,299.98,['660913'],['991395'],,['Luis Santos']
15510.0,2020-01-20 08:22:15,pay order,2.387,1931.97,,['991203'],,['Gyunam Park']
15511.0,2020-01-20 08:33:56,pick item,0.495,129.0,,['991400'],,['Mahsa Bafrani']
15512.0,2020-01-20 08:46:20,send package,4.973,3388.96,['660907'],"['991384', '991407', '991351', '991262']",,['Junxiong Gao']
15513.0,2020-01-20 08:58:27,pick item,0.88,89.99,,['991399'],,['Mohammadreza Fani Sani']
15514.0,2020-01-20 09:16:45,send package,2.56,299.98,['660913'],['991395'],,['Luis Santos']
15515.0,2020-01-20 09:29:14,pick item,0.28,89.99,,['991407'],,['Junxiong Gao']
15516.0,2020-01-20 09:30:30,pick item,1.37,2500.0,,['991405'],,['Christine Dobbert']
15517.0,2020-01-20 09:33:34,place order,2.063,3529.0,,['991420'],,['Mahnaz Qafari']
15518.0,2020-01-20 09:49:13,reorder item,0.38,29.99,,['991408'],,['Seran Uysal']
15519.0,2020-01-20 09:58:48,package delivered,6.305,6034.97,['660910'],"['991403', '991247', '991396', '991405', '991350']",,['Christine Dobbert']
15520.0,2020-01-20 10:13:16,pick item,0.483,495.0,,['991416'],,['Mahnaz Qafari']
15521.0,2020-01-20 10:24:22,confirm order,1.526,1722.98,,['991415'],,['Wil van der Aalst']
15522.0,2020-01-20 10:31:14,pick item,0.172,699.0,,['991396'],,['Christine Dobbert']
15523.0,2020-01-20 10:31:14,create package,1.463,209.98,['660914'],"['991382', '991359']",,['Marco Pegoraro']
15524.0,2020-01-20 10:33:27,reorder item,0.88,89.99,,['991410'],,['Mahsa Bafrani']
15525.0,2020-01-20 10:38:25,confirm order,2.063,3529.0,,['991420'],,['Mahnaz Qafari']
15526.0,2020-01-20 10:49:37,reorder item,0.166,799.0,,['991395'],,['Luis Santos']
15527.0,2020-01-20 10:54:49,pick item,0.483,1099.0,,['991418'],,['Lisa Mannel']
15528.0,2020-01-20 11:00:49,pay order,3.17,933.98,,['991287'],,['Lisa Mannel']
15529.0,2020-01-20 11:04:11,pick item,0.172,699.0,,['991404'],,['Anahita Farhang Ghahfarokhi']
15530.0,2020-01-20 11:04:11,create package,2.265,486.99,['660915'],"['991370', '991319', '991294']",,['Christina Rensinghof']
15531.0,2020-01-20 11:08:07,send package,6.437,6233.96,['660911'],"['991383', '991390', '991346', '991402', '991309', '991398']",,['Lisa Mannel']
15532.0,2020-01-20 11:19:44,item out of stock,0.28,449.0,,['991401'],,['Claudia Graf']
15533.0,2020-01-20 11:26:56,place order,3.44,474.96,,['991421'],,['Gyunam Park']
15534.0,2020-01-20 11:28:29,pick item,0.172,699.0,,['991418'],,['Lisa Mannel']
15535.0,2020-01-20 11:41:45,confirm order,2.65,2654.99,,['991405'],,['Christine Dobbert']
15536.0,2020-01-20 11:45:08,pick item,0.28,449.0,,['991415'],,['Wil van der Aalst']
15537.0,2020-01-20 11:54:34,send package,6.212999999999999,5731.96,['660912'],"['991387', '991389', '991388', '991317', '991397', '991376']",,['Tobias Brockhoff']
15538.0,2020-01-20 11:57:00,package delivered,6.437,6233.96,['660911'],"['991383', '991390', '991346', '991402', '991309', '991398']",,['Lisa Mannel']
15539.0,2020-01-20 12:24:57,pick item,0.495,129.0,,['991418'],,['Lisa Mannel']
15540.0,2020-01-20 12:39:12,send package,2.265,486.99,['660915'],"['991370', '991319', '991294']",,['Christina Rensinghof']
15541.0,2020-01-20 12:39:12,pick item,1.48,199.99,,['991412'],,['Marco Pegoraro']
15542.0,2020-01-20 12:39:12,create package,2.85,2699.99,['660916'],['991401'],,['Claudia Graf']
15543.0,2020-01-20 12:39:37,item out of stock,0.38,29.99,,['991411'],,['Kefang Ding']
15544.0,2020-01-20 13:13:39,place order,1.916,3333.99,,['991422'],,['Gyunam Park']
15545.0,2020-01-20 14:26:00,pick item,1.48,199.99,,['991417'],,['Mahnaz Qafari']
15546.0,2020-01-20 14:31:51,confirm order,3.44,474.96,,['991421'],,['Gyunam Park']
15547.0,2020-01-20 14:32:57,pick item,0.28,89.99,,['991415'],,['Wil van der Aalst']
15548.0,2020-01-20 14:32:57,create package,4.259,6621.97,['660917'],"['991393', '991368', '991404']",,['Anahita Farhang Ghahfarokhi']
15549.0,2020-01-20 14:38:27,payment reminder,2.056,1572.98,,['991306'],,['Mohammadreza Fani Sani']
15550.0,2020-01-20 14:47:05,place order,5.837999999999999,6802.96,,['991423'],,['Kefang Ding']
15551.0,2020-01-20 14:54:32,pick item,0.166,799.0,,['991422'],,['Gyunam Park']
15552.0,2020-01-20 15:02:24,item out of stock,0.483,1099.0,,['991415'],,['Wil van der Aalst']
15553.0,2020-01-20 15:05:15,pay order,0.338,1503.0,,['991321'],,['Marco Pegoraro']
15554.0,2020-01-20 15:08:06,pick item,0.98,129.99,,['991421'],,['Gyunam Park']
15555.0,2020-01-20 15:12:21,pick item,0.38,29.99,,['991406'],,['Gyunam Park']
15556.0,2020-01-20 15:18:57,pick item,0.38,29.99,,['991422'],,['Gyunam Park']
15557.0,2020-01-20 15:26:35,pick item,0.78,99.99,,['991421'],,['Gyunam Park']
15558.0,2020-01-20 15:26:50,confirm order,2.04,743.98,,['991412'],,['Marco Pegoraro']
15559.0,2020-01-20 15:31:58,package delivered,2.265,486.99,['660915'],"['991370', '991319', '991294']",,['Christina Rensinghof']
15560.0,2020-01-20 15:48:43,pick item,0.483,495.0,,['991404'],,['Anahita Farhang Ghahfarokhi']
15561.0,2020-01-20 15:48:56,package delivered,4.973,3388.96,['660907'],"['991384', '991407', '991351', '991262']",,['Junxiong Gao']
15562.0,2020-01-20 15:59:24,pick item,0.28,89.99,,['991414'],,['Junxiong Gao']
15563.0,2020-01-20 16:07:36,pick item,0.28,449.0,,['991412'],,['Marco Pegoraro']
15564.0,2020-01-20 16:10:41,pay order,5.591,3881.96,,['991293'],,['Lisa Mannel']
15565.0,2020-01-20 16:15:45,pick item,0.44,476.0,,['991414'],,['Junxiong Gao']
15566.0,2020-01-20 16:15:45,create package,4.35,3052.95,['660918'],"['991422', '991421', '991371', '991406']",,['Gyunam Park']
15567.0,2020-01-20 16:19:09,pick item,0.98,129.99,,['991413'],,['Christine Dobbert']
15568.0,2020-01-20 16:19:26,item out of stock,0.28,89.99,,['991412'],,['Marco Pegoraro']
15569.0,2020-01-20 16:19:39,pick item,0.188,1149.0,,['991409'],,['Seran Uysal']
15570.0,2020-01-20 16:26:27,confirm order,0.483,500.0,,['991416'],,['Mahnaz Qafari']
15571.0,2020-01-20 16:33:40,item out of stock,0.28,89.99,,['991423'],,['Kefang Ding']
15572.0,2020-01-20 16:39:40,pick item,1.37,2500.0,,['991423'],,['Kefang Ding']
15573.0,2020-01-20 16:43:05,pick item,0.166,799.0,,['991414'],,['Junxiong Gao']
15574.0,2020-01-20 16:47:01,pick item,1.48,199.99,,['991389'],,['Tobias Brockhoff']
15575.0,2020-01-20 16:53:20,package delivered,2.56,299.98,['660913'],['991395'],,['Luis Santos']
15576.0,2020-01-20 16:53:58,place order,2.047,1042.97,,['991424'],,['Tobias Brockhoff']
15577.0,2020-01-20 16:57:22,confirm order,2.047,1042.97,,['991424'],,['Tobias Brockhoff']
15578.0,2020-01-20 17:05:00,pick item,0.78,99.99,,['991423'],,['Kefang Ding']
15579.0,2020-01-20 17:13:07,send package,1.463,209.98,['660914'],"['991382', '991359']",,['Marco Pegoraro']
15580.0,2020-01-20 17:13:44,confirm order,1.15,1932.0,,['991418'],,['Lisa Mannel']
15581.0,2020-01-20 17:18:47,pick item,0.483,79.99,,['991419'],,['Claudia Graf']
15582.0,2020-01-20 17:24:21,pick item,0.483,495.0,,['991414'],,['Junxiong Gao']
15583.0,2020-01-20 17:25:37,confirm order,3.994,4269.98,,['991410'],,['Mahsa Bafrani']
15584.0,2020-01-20 17:30:32,pick item,0.483,495.0,,['991420'],,['Mahnaz Qafari']
15585.0,2020-01-20 17:30:32,create package,3.94,3943.98,['660919'],"['991378', '991415', '991386', '991380']",,['Wil van der Aalst']
15586.0,2020-01-20 17:31:01,pick item,0.483,79.99,,['991408'],,['Seran Uysal']
15587.0,2020-01-20 17:42:11,package delivered,6.157,3577.97,['660908'],"['991392', '991399']",,['Mohammadreza Fani Sani']
15588.0,2020-01-20 17:52:32,payment reminder,2.25,753.97,,['991305'],,['Junxiong Gao']
15589.0,2020-01-20 18:32:23,item out of stock,0.2,39.99,,['991411'],,['Kefang Ding']
15590.0,2020-01-20 18:40:45,failed delivery,3.754,2854.98,['660909'],"['991356', '991400', '991385', '991331']",,['Mahsa Bafrani']
15591.0,2020-01-20 18:50:55,pick item,0.21,529.0,,['991419'],,['Claudia Graf']
15592.0,2020-01-20 19:07:43,place order,2.603,2637.98,,['991425'],,['Christina Rensinghof']
15593.0,2020-01-20 20:22:18,confirm order,2.603,2637.98,,['991425'],,['Christina Rensinghof']
15594.0,2020-01-20 21:16:34,pick item,0.172,699.0,,['991417'],,['Mahnaz Qafari']
15595.0,2020-01-20 21:22:38,pick item,0.483,1099.0,,['991404'],,['Anahita Farhang Ghahfarokhi']
15596.0,2020-01-20 21:51:42,package delivered,1.463,209.98,['660914'],"['991382', '991359']",,['Marco Pegoraro']
15597.0,2020-01-20 21:55:01,place order,2.8960000000000004,3618.98,,['991426'],,['Lisa Mannel']
15598.0,2020-01-20 21:56:37,pick item,1.28,149.99,,['991346'],,['Lisa Mannel']
15599.0,2020-01-21 07:48:00,place order,0.44,481.0,,['991427'],,['Mohammadreza Fani Sani']
15600.0,2020-01-21 08:44:59,pick item,0.28,89.99,,['991377'],,['Seran Uysal']
15601.0,2020-01-21 08:44:59,create package,3.1010000000000004,1968.98,['660920'],"['991420', '991416', '991417', '991349']",,['Mahnaz Qafari']
15602.0,2020-01-21 08:55:01,pick item,0.172,699.0,,['991424'],,['Tobias Brockhoff']
15603.0,2020-01-21 08:55:17,item out of stock,0.28,89.99,,['991396'],,['Christine Dobbert']
15604.0,2020-01-21 09:01:45,pick item,1.28,149.99,,['991399'],,['Mohammadreza Fani Sani']
15605.0,2020-01-21 09:03:05,pick item,1.37,2500.0,,['991426'],,['Lisa Mannel']
15606.0,2020-01-21 09:20:53,pick item,1.28,149.99,,['991366'],,['Gyunam Park']
15607.0,2020-01-21 09:23:19,pick item,0.188,1149.0,,['991384'],,['Junxiong Gao']
15608.0,2020-01-21 09:23:19,create package,2.114,1983.95,['660921'],"['991409', '991377', '991408']",,['Seran Uysal']
15609.0,2020-01-21 09:24:43,send package,4.259,6621.97,['660917'],"['991393', '991368', '991404']",,['Anahita Farhang Ghahfarokhi']
15610.0,2020-01-21 09:36:49,confirm order,3.695,1598.96,,['991411'],,['Kefang Ding']
15611.0,2020-01-21 09:41:45,pick item,0.483,495.0,,['991425'],,['Christina Rensinghof']
15612.0,2020-01-21 09:44:47,reorder item,0.28,449.0,,['991401'],,['Claudia Graf']
15613.0,2020-01-21 09:49:57,pick item,1.37,2500.0,,['991400'],,['Mahsa Bafrani']
15614.0,2020-01-21 09:56:29,pick item,0.483,79.99,,['991349'],,['Mahnaz Qafari']
15615.0,2020-01-21 10:06:06,payment reminder,3.107,2726.99,,['991311'],,['Mahnaz Qafari']
15616.0,2020-01-21 10:14:54,confirm order,2.026,779.95,,['991408'],,['Seran Uysal']
15617.0,2020-01-21 10:34:53,pick item,1.37,2500.0,,['991420'],,['Mahnaz Qafari']
15618.0,2020-01-21 10:35:09,package delivered,4.259,6621.97,['660917'],"['991393', '991368', '991404']",,['Anahita Farhang Ghahfarokhi']
15619.0,2020-01-21 10:35:33,reorder item,0.2,39.99,,['991411'],,['Kefang Ding']
15620.0,2020-01-21 10:36:36,place order,0.655,1803.0,,['991428'],,['Wil van der Aalst']
15621.0,2020-01-21 10:46:10,send package,4.35,3052.95,['660918'],"['991422', '991421', '991371', '991406']",,['Gyunam Park']
15622.0,2020-01-21 11:15:23,item out of stock,0.78,99.99,,['991417'],,['Mahnaz Qafari']
15623.0,2020-01-21 11:22:23,confirm order,0.44,481.0,,['991427'],,['Mohammadreza Fani Sani']
15624.0,2020-01-21 11:22:52,pick item,0.38,29.99,,['991394'],,['Anahita Farhang Ghahfarokhi']
15625.0,2020-01-21 11:25:33,package delivered,6.212999999999999,5731.96,['660912'],"['991387', '991389', '991388', '991317', '991397', '991376']",,['Tobias Brockhoff']
15626.0,2020-01-21 11:32:00,pick item,0.21,529.0,,['991420'],,['Mahnaz Qafari']
15627.0,2020-01-21 11:32:14,pick item,0.2,39.99,,['991424'],,['Tobias Brockhoff']
15628.0,2020-01-21 11:32:14,create package,3.973,5072.98,['660922'],"['991290', '991411', '991423']",,['Kefang Ding']
15629.0,2020-01-21 11:35:23,pick item,0.483,495.0,,['991368'],,['Anahita Farhang Ghahfarokhi']
15630.0,2020-01-21 11:57:31,pick item,0.483,79.99,,['991415'],,['Wil van der Aalst']
15631.0,2020-01-21 12:00:28,payment reminder,1.132,1378.99,,['991313'],,['Tobias Brockhoff']
15632.0,2020-01-21 12:10:27,pick item,0.44,476.0,,['991359'],,['Marco Pegoraro']
15633.0,2020-01-21 12:22:50,pay order,1.22,580.99,,['991365'],,['Gyunam Park']
15634.0,2020-01-21 12:25:01,pick item,0.44,476.0,,['991427'],,['Mohammadreza Fani Sani']
15635.0,2020-01-21 12:32:59,place order,2.04,633.98,,['991429'],,['Mahnaz Qafari']
15636.0,2020-01-21 12:37:56,reorder item,0.483,1099.0,,['991415'],,['Wil van der Aalst']
15637.0,2020-01-21 12:46:51,confirm order,3.712,1153.97,,['991417'],,['Mahnaz Qafari']
15638.0,2020-01-21 12:57:44,send package,3.94,3943.98,['660919'],"['991378', '991415', '991386', '991380']",,['Wil van der Aalst']
15639.0,2020-01-21 13:02:08,confirm order,5.837999999999999,6802.96,,['991423'],,['Kefang Ding']
15640.0,2020-01-21 14:02:00,reorder item,0.28,89.99,,['991408'],,['Seran Uysal']
15641.0,2020-01-21 14:05:58,pick item,1.25,2200.0,,['991423'],,['Kefang Ding']
15642.0,2020-01-21 14:25:45,place order,3.748,4966.98,,['991430'],,['Christine Dobbert']
15643.0,2020-01-21 14:33:52,item out of stock,0.172,699.0,,['991425'],,['Christina Rensinghof']
15644.0,2020-01-21 14:46:01,pay order,4.769,2801.97,,['991395'],,['Luis Santos']
15645.0,2020-01-21 14:49:34,send package,2.85,2699.99,['660916'],['991401'],,['Claudia Graf']
15646.0,2020-01-21 14:59:58,package delivered,4.35,3052.95,['660918'],"['991422', '991421', '991371', '991406']",,['Gyunam Park']
15647.0,2020-01-21 15:05:44,pick item,0.2,39.99,,['991424'],,['Tobias Brockhoff']
15648.0,2020-01-21 15:05:44,create package,3.253,6097.98,['660923'],"['991407', '991414', '991384']",,['Junxiong Gao']
15649.0,2020-01-21 15:09:18,send package,3.1010000000000004,1968.98,['660920'],"['991420', '991416', '991417', '991349']",,['Mahnaz Qafari']
15650.0,2020-01-21 15:13:06,pick item,1.37,2500.0,,['991419'],,['Claudia Graf']
15651.0,2020-01-21 15:17:53,reorder item,0.166,799.0,,['991404'],,['Anahita Farhang Ghahfarokhi']
15652.0,2020-01-21 15:26:25,pick item,1.37,2500.0,,['991422'],,['Gyunam Park']
15653.0,2020-01-21 15:34:12,pick item,0.2,39.99,,['991240'],,['Christina Rensinghof']
15654.0,2020-01-21 15:36:02,confirm order,2.04,633.98,,['991429'],,['Mahnaz Qafari']
15655.0,2020-01-21 15:38:54,pick item,1.48,199.99,,['991396'],,['Christine Dobbert']
15656.0,2020-01-21 15:39:47,pick item,0.78,99.99,,['991414'],,['Junxiong Gao']
15657.0,2020-01-21 15:45:19,reorder item,0.28,89.99,,['991412'],,['Marco Pegoraro']
15658.0,2020-01-21 15:46:12,pick item,1.25,2200.0,,['991419'],,['Claudia Graf']
15659.0,2020-01-21 15:48:42,send package,3.973,5072.98,['660922'],"['991290', '991411', '991423']",,['Kefang Ding']
15660.0,2020-01-21 15:53:26,pick item,1.48,199.99,,['991421'],,['Gyunam Park']
15661.0,2020-01-21 16:00:57,reorder item,0.38,29.99,,['991411'],,['Kefang Ding']
15662.0,2020-01-21 16:01:03,pick item,0.98,129.99,,['991409'],,['Seran Uysal']
15663.0,2020-01-21 16:01:03,create package,4.776,5794.98,['660924'],"['991400', '991410']",,['Mahsa Bafrani']
15664.0,2020-01-21 16:03:31,send package,4.776,5794.98,['660924'],"['991400', '991410']",,['Mahsa Bafrani']
15665.0,2020-01-21 16:11:18,place order,1.418,2331.99,,['991431'],,['Gyunam Park']
15666.0,2020-01-21 16:11:46,package delivered,2.85,2699.99,['660916'],['991401'],,['Claudia Graf']
15667.0,2020-01-21 16:21:52,pick item,0.98,129.99,,['991424'],,['Tobias Brockhoff']
15668.0,2020-01-21 16:23:01,pick item,0.78,99.99,,['991423'],,['Kefang Ding']
15669.0,2020-01-21 16:25:02,pick item,0.483,1099.0,,['991415'],,['Wil van der Aalst']
15670.0,2020-01-21 16:30:44,item out of stock,0.28,449.0,,['991431'],,['Gyunam Park']
15671.0,2020-01-21 16:42:48,payment reminder,1.81,2981.0,,['991315'],,['Christina Rensinghof']
15672.0,2020-01-21 16:54:52,pick item,0.172,699.0,,['991428'],,['Wil van der Aalst']
